File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\memcached\TestMemcachedCacheEntryFactoryImpl.java,50,18,15,0,6,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\memcached\TestMemcachedCacheEntryImpl.java,121,71,53,1,16,0,34,232,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\memcached\TestMemcachedHttpCacheStorage.java,610,475,363,8,103,0,32,189,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\memcached\TestPrefixKeyHashingScheme.java,59,25,18,1,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-cache\src\test\java\org\apache\http\impl\client\cache\memcached\TestSHA256HashingScheme.java,44,11,8,0,7,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\package-info.java,32,1,1,0,2,0,29,172,29,172
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\HttpClientBuilderConfigurator.java,52,18,13,1,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\HttpProxyConfigurationActivator.java,218,130,98,9,38,1,50,221,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\OSGiCachingHttpClientBuilderFactory.java,58,25,17,2,7,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\OSGiClientBuilderFactory.java,76,35,24,2,10,0,31,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\OSGiCredentialsProvider.java,118,59,44,9,16,0,43,227,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\OSGiHttpClientBuilderFactory.java,58,25,17,2,7,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\OSGiHttpRoutePlanner.java,199,121,84,23,42,0,36,195,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\OSGiProxyConfiguration.java,143,63,47,7,32,2,48,289,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\package-info.java,28,1,1,0,1,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\PropertiesUtils.java,206,119,78,29,41,1,46,266,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\impl\WeakList.java,131,81,54,11,20,0,30,204,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\services\CachingHttpClientBuilderFactory.java,36,5,4,0,5,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\services\HttpClientBuilderFactory.java,39,5,4,0,5,0,29,172,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\services\package-info.java,32,1,1,0,2,0,29,172,29,172
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\main\java\org\apache\http\osgi\services\ProxyConfiguration.java,47,9,8,0,9,0,29,172,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\test\java\org\apache\http\osgi\impl\OSGiCredentialsProviderTest.java,102,62,51,2,14,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\test\java\org\apache\http\osgi\impl\OSGiProxyConfigurationTest.java,62,27,25,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\test\java\org\apache\http\osgi\impl\TestOSGiHttpRoutePlanner.java,120,65,59,1,25,1,30,183,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\test\java\org\apache\http\osgi\impl\TestPropertiesUtils.java,133,84,60,0,13,1,36,217,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-osgi\src\test\java\org\apache\http\osgi\impl\WeakListTest.java,73,35,29,0,11,0,27,181,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\examples\org\apache\http\examples\client\win\ClientWinAuth.java,71,28,23,1,10,0,33,209,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\auth\win\CurrentWindowsCredentials.java,110,48,30,11,20,0,42,209,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\auth\win\package-info.java,36,1,1,0,2,0,33,207,33,207
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\auth\win\WindowsCredentialsProvider.java,78,32,22,3,10,0,36,197,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\auth\win\WindowsNegotiateScheme.java,317,235,165,31,32,4,50,312,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\auth\win\WindowsNegotiateSchemeFactory.java,64,19,14,1,10,0,35,195,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\auth\win\WindowsNTLMSchemeFactory.java,65,19,14,1,11,0,35,195,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\main\java\org\apache\http\impl\client\WinHttpClients.java,112,55,38,10,13,1,44,231,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient-win\src\test\java\org\apache\http\impl\auth\win\TestWindowsNegotiateScheme.java,145,90,66,1,16,1,39,288,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\examples\org\apache\http\examples\entity\mime\ClientMultipartFormPost.java,87,47,37,2,11,0,29,178,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\AbstractMultipartForm.java,197,109,82,8,25,0,63,409,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\FormBodyPart.java,141,80,62,7,16,3,45,256,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\FormBodyPartBuilder.java,157,107,83,21,18,2,32,192,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\Header.java,147,102,77,25,16,0,29,178,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\HttpBrowserCompatibleMultipart.java,79,32,20,2,10,0,37,216,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\HttpMultipartMode.java,44,6,2,0,5,0,33,198,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\HttpRFC6532Multipart.java,72,28,16,2,10,0,34,219,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\HttpStrictMultipart.java,72,28,16,2,10,0,34,209,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\MIME.java,54,12,11,0,10,0,32,191,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\MinimalField.java,64,24,18,3,9,0,31,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\MultipartEntityBuilder.java,244,164,115,33,32,1,48,229,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\MultipartFormEntity.java,117,73,47,9,18,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\package-info.java,32,1,1,0,2,0,29,175,29,175
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\AbstractContentBody.java,101,48,33,9,14,0,39,191,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\ByteArrayBody.java,116,43,28,4,15,0,58,305,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\ContentBody.java,44,7,6,0,7,0,30,173,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\ContentDescriptor.java,90,9,8,0,10,0,71,422,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\FileBody.java,149,75,48,6,19,0,55,243,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\InputStreamBody.java,117,56,39,5,16,0,45,214,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\package-info.java,32,1,1,0,2,0,29,174,29,174
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java\org\apache\http\entity\mime\content\StringBody.java,195,86,52,8,19,0,90,463,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java-deprecated\org\apache\http\entity\mime\HttpMultipart.java,142,68,45,10,17,0,57,373,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\main\java-deprecated\org\apache\http\entity\mime\MultipartEntity.java,184,109,64,13,25,1,50,322,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\test\java\org\apache\http\entity\mime\FormBodyPartTest.java,45,14,11,0,5,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\test\java\org\apache\http\entity\mime\TestFormBodyPartBuilder.java,201,153,75,1,22,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\test\java\org\apache\http\entity\mime\TestMultipartContentBody.java,105,59,48,0,20,2,26,173,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\test\java\org\apache\http\entity\mime\TestMultipartEntityBuilder.java,127,89,50,0,12,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\test\java\org\apache\http\entity\mime\TestMultipartForm.java,407,340,148,5,41,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpmime\src\test\java\org\apache\http\entity\mime\TestMultipartFormHttpEntity.java,142,93,72,0,23,0,26,167,26,167
